Datetime,AHU: Supply Air Temperature,AHU: Supply Air Temperature Heating Set Point,AHU: Supply Air Temperature Cooling Set Point,AHU: Outdoor Air Temperature,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Supply Air Fan Status,AHU: Supply Air Fan Speed Control Signal,AHU: Outdoor Air Damper Control Signal  ,AHU: Return Air Damper Control Signal,AHU: Exhaust Air Damper Control Signal    ,AHU: Cooling Coil Valve Control Signal,AHU: Heating Coil Valve Control Signal,Occupancy Mode Indicator,Fault Detection Ground Truth
9/11/2017 12:10,56.74,53.04,55.04,84.83,74.61,67.82,1,0.5,0.1,1,0.1,0.42,0,1,1
9/11/2017 12:11,57.12,53.04,55.04,84.85,74.7,67.95,1,0.5,0.1,1,0.1,0.44,0,1,1
9/11/2017 12:12,57.5,53.04,55.04,84.93,74.8,68.1,1,0.5,0.1,1,0.1,0.46,0,1,1
9/11/2017 12:13,57.88,53.04,55.04,84.31,74.82,68.19,1,0.5,0.1,1,0.1,0.48,0,1,1
9/11/2017 12:14,58.23,53.04,55.04,85.04,75.01,68.38,1,0.5,0.1,1,0.1,0.5,0,1,1
9/11/2017 12:15,58.59,53.04,55.04,84.86,75.11,68.52,1,0.5,0.1,1,0.1,0.52,0,1,1
9/11/2017 12:16,58.94,53.04,55.04,85.21,75.26,68.66,1,0.5,0.1,1,0.1,0.54,0,1,1
9/11/2017 12:17,59.3,53.04,55.04,85.6,75.42,68.87,1,0.5,0.1,1,0.1,0.56,0,1,1
9/11/2017 12:18,59.66,53.04,55.04,85.24,75.58,69.08,1,0.5,0.1,1,0.1,0.58,0,1,1
9/11/2017 12:19,59.99,53.04,55.04,85.06,75.65,69.27,1,0.5,0.1,1,0.1,0.6,0,1,1
9/11/2017 12:20,60.35,53.04,55.04,84.66,75.73,69.39,1,0.5,0.1,1,0.1,0.62,0,1,1
9/11/2017 12:21,60.7,53.04,55.04,85.36,75.85,69.58,1,0.5,0.1,1,0.1,0.64,0,1,1
9/11/2017 12:22,60.92,53.04,55.04,85.27,76.08,69.78,1,0.5,0.1,1,0.1,0.66,0,1,1
9/11/2017 12:23,60.82,53.04,55.04,86.11,76.2,69.9,1,0.5,0.1,1,0.1,0.67,0,1,1
9/11/2017 12:24,60.47,53.04,55.04,85.37,76.27,70,1,0.5,0.1,1,0.1,0.66,0,1,1
9/11/2017 12:25,59.99,53.04,55.04,85.74,76.33,70.06,1,0.5,0.1,1,0.1,0.65,0,1,1
9/11/2017 12:26,59.45,53.04,55.04,85.52,76.32,70.02,1,0.5,0.1,1,0.1,0.63,0,1,1
9/11/2017 12:27,58.94,53.04,55.04,85.73,76.3,69.99,1,0.5,0.1,1,0.1,0.61,0,1,1
9/11/2017 12:28,58.42,53.04,55.04,85.57,76.28,69.9,1,0.5,0.1,1,0.1,0.6,0,1,1
9/11/2017 12:29,57.91,53.04,55.04,85.73,76.25,69.8,1,0.5,0.1,1,0.1,0.58,0,1,1
9/11/2017 12:30,57.42,53.04,55.04,86.08,76.23,69.67,1,0.5,0.1,1,0.1,0.56,0,1,1
9/11/2017 12:31,56.93,53.04,55.04,86.16,76.11,69.56,1,0.5,0.1,1,0.1,0.54,0,1,1
9/11/2017 12:32,56.48,53.04,55.04,85.51,75.98,69.39,1,0.5,0.1,1,0.1,0.52,0,1,1
9/11/2017 12:33,56.07,53.04,55.04,85.82,75.87,69.2,1,0.5,0.1,1,0.1,0.5,0,1,1
9/11/2017 12:34,55.67,53.04,55.04,86.25,75.76,69.01,1,0.5,0.1,1,0.1,0.48,0,1,1
9/11/2017 12:35,55.29,53.04,55.04,86.61,75.67,68.86,1,0.5,0.1,1,0.1,0.47,0,1,1
9/11/2017 12:36,54.93,53.04,55.04,86.38,75.56,68.68,1,0.5,0.1,1,0.1,0.45,0,1,1
9/11/2017 12:37,54.62,53.04,55.04,86.15,75.44,68.52,1,0.5,0.1,1,0.1,0.44,0,1,1
9/11/2017 12:38,54.34,53.04,55.04,86.13,75.33,68.4,1,0.5,0.1,1,0.1,0.42,0,1,1
9/11/2017 12:39,54.05,53.04,55.04,85.82,75.29,68.29,1,0.5,0.1,1,0.1,0.41,0,1,1
9/11/2017 12:40,53.81,53.04,55.04,86.39,75.21,68.13,1,0.5,0.1,1,0.1,0.4,0,1,1
9/11/2017 12:41,53.54,53.04,55.04,86.02,75.09,67.99,1,0.5,0.1,1,0.1,0.38,0,1,1
9/11/2017 12:42,53.31,53.04,55.04,85.31,74.9,67.84,1,0.5,0.1,1,0.1,0.37,0,1,1
9/11/2017 12:43,53.09,53.04,55.04,85.35,74.76,67.71,1,0.5,0.1,1,0.1,0.36,0,1,1
9/11/2017 12:44,52.91,53.04,55.04,86.04,74.72,67.61,1,0.5,0.1,1,0.1,0.35,0,1,1
9/11/2017 12:45,52.74,53.04,55.04,86.66,74.69,67.38,1,0.5,0.1,1,0.1,0.34,0,1,1
9/11/2017 12:46,52.6,53.04,55.04,87.52,74.66,67.26,1,0.5,0.1,1,0.1,0.33,0,1,1
9/11/2017 12:47,52.52,53.04,55.04,87.18,74.58,67.1,1,0.5,0.1,1,0.1,0.32,0,1,1
9/11/2017 12:48,52.6,53.04,55.04,85.95,74.39,66.98,1,0.5,0.1,1,0.1,0.32,0,1,1
9/11/2017 12:49,52.81,53.04,55.04,85.46,74.26,66.93,1,0.5,0.1,1,0.1,0.33,0,1,1
9/11/2017 12:50,53.1,53.04,55.04,85.94,74.3,66.98,1,0.5,0.1,1,0.1,0.33,0,1,1
9/11/2017 12:51,53.43,53.04,55.04,85.99,74.3,66.93,1,0.5,0.1,1,0.1,0.35,0,1,1
9/11/2017 12:52,53.78,53.04,55.04,85.4,74.35,67,1,0.5,0.1,1,0.1,0.36,0,1,1
9/11/2017 12:53,54.14,53.04,55.04,85.87,74.34,67.03,1,0.5,0.1,1,0.1,0.37,0,1,1
9/11/2017 12:54,54.5,53.04,55.04,85.99,74.32,67.06,1,0.5,0.1,1,0.1,0.39,0,1,1
9/11/2017 12:55,54.84,53.04,55.04,85.52,74.34,67.06,1,0.5,0.1,1,0.1,0.4,0,1,1
9/11/2017 12:56,55.19,53.04,55.04,86.17,74.42,67.16,1,0.5,0.1,1,0.1,0.42,0,1,1
9/11/2017 12:57,55.57,53.04,55.04,86.05,74.49,67.3,1,0.5,0.1,1,0.1,0.44,0,1,1
9/11/2017 12:58,55.94,53.04,55.04,85.41,74.52,67.41,1,0.5,0.1,1,0.1,0.45,0,1,1
9/11/2017 12:59,56.31,53.04,55.04,84.95,74.58,67.56,1,0.5,0.1,1,0.1,0.47,0,1,1
9/11/2017 13:00,56.68,53.04,55.04,85.02,74.65,67.67,1,0.5,0.1,1,0.1,0.49,0,1,1
9/11/2017 13:01,57.03,53.04,55.04,85.53,74.73,67.77,1,0.5,0.1,1,0.1,0.51,0,1,1
9/11/2017 13:02,57.4,53.04,55.04,86.01,74.86,67.9,1,0.5,0.1,1,0.1,0.53,0,1,1
9/11/2017 13:03,57.77,53.04,55.04,86.41,74.92,68,1,0.5,0.1,1,0.1,0.55,0,1,1
9/11/2017 13:04,58.12,53.04,55.04,86.45,75,68.09,1,0.5,0.1,1,0.1,0.56,0,1,1
9/11/2017 13:05,58.5,53.04,55.04,85.79,75.03,68.19,1,0.5,0.1,1,0.1,0.58,0,1,1
9/11/2017 13:06,58.87,53.04,55.04,85.76,75.18,68.33,1,0.5,0.1,1,0.1,0.6,0,1,1
9/11/2017 13:07,59.25,53.04,55.04,85.95,75.25,68.47,1,0.5,0.1,1,0.1,0.62,0,1,1
9/11/2017 13:08,59.62,53.04,55.04,85.02,75.31,68.59,1,0.5,0.1,1,0.1,0.65,0,1,1
9/11/2017 13:09,60.01,53.04,55.04,85.39,75.43,68.77,1,0.5,0.1,1,0.1,0.67,0,1,1
9/11/2017 13:10,60.4,53.04,55.04,85.51,75.57,68.95,1,0.5,0.1,1,0.1,0.69,0,1,1
9/11/2017 13:11,60.75,53.04,55.04,85.98,75.73,69.16,1,0.5,0.1,1,0.1,0.71,0,1,1
9/11/2017 13:12,60.89,53.04,55.04,85.8,75.83,69.31,1,0.5,0.1,1,0.1,0.73,0,1,1
9/11/2017 13:13,60.72,53.04,55.04,85.91,75.97,69.44,1,0.5,0.1,1,0.1,0.74,0,1,1
9/11/2017 13:14,60.34,53.04,55.04,86.15,76.04,69.54,1,0.5,0.1,1,0.1,0.73,0,1,1
9/11/2017 13:15,59.82,53.04,55.04,85.93,76.09,69.6,1,0.5,0.1,1,0.1,0.71,0,1,1
9/11/2017 13:16,59.29,53.04,55.04,86.07,76.11,69.59,1,0.5,0.1,1,0.1,0.69,0,1,1
9/11/2017 13:17,58.76,53.04,55.04,85.27,76,69.5,1,0.5,0.1,1,0.1,0.67,0,1,1
9/11/2017 13:18,58.25,53.04,55.04,85.73,75.89,69.42,1,0.5,0.1,1,0.1,0.65,0,1,1
9/11/2017 13:19,57.75,53.04,55.04,85.64,75.87,69.28,1,0.5,0.1,1,0.1,0.64,0,1,1
9/11/2017 13:20,57.27,53.04,55.04,86.45,75.86,69.19,1,0.5,0.1,1,0.1,0.62,0,1,1
9/11/2017 13:21,56.82,53.04,55.04,86.25,75.86,69.04,1,0.5,0.1,1,0.1,0.6,0,1,1
9/11/2017 13:22,56.39,53.04,55.04,86.81,75.79,68.9,1,0.5,0.1,1,0.1,0.58,0,1,1
9/11/2017 13:23,55.97,53.04,55.04,86.96,75.68,68.69,1,0.5,0.1,1,0.1,0.56,0,1,1
9/11/2017 13:24,55.57,53.04,55.04,86.9,75.51,68.48,1,0.5,0.1,1,0.1,0.55,0,1,1
9/11/2017 13:25,55.19,53.04,55.04,86.29,75.37,68.32,1,0.5,0.1,1,0.1,0.53,0,1,1
9/11/2017 13:26,54.83,53.04,55.04,86.52,75.26,68.15,1,0.5,0.1,1,0.1,0.51,0,1,1
9/11/2017 13:27,54.47,53.04,55.04,86.34,75.03,67.84,1,0.5,0.1,1,0.1,0.5,0,1,1
9/11/2017 13:28,54.13,53.04,55.04,86.57,74.87,67.6,1,0.5,0.1,1,0.1,0.48,0,1,1
9/11/2017 13:29,53.82,53.04,55.04,86.6,74.71,67.4,1,0.5,0.1,1,0.1,0.47,0,1,1
9/11/2017 13:30,53.51,53.04,55.04,86.41,74.63,67.25,1,0.5,0.1,1,0.1,0.45,0,1,1
9/11/2017 13:31,53.23,53.04,55.04,86.62,74.55,67.12,1,0.5,0.1,1,0.1,0.44,0,1,1
9/11/2017 13:32,52.95,53.04,55.04,86.95,74.47,66.97,1,0.5,0.1,1,0.1,0.42,0,1,1
9/11/2017 13:33,52.69,53.04,55.04,86.68,74.35,66.8,1,0.5,0.1,1,0.1,0.41,0,1,1
9/11/2017 13:34,52.44,53.04,55.04,86.78,74.21,66.6,1,0.5,0.1,1,0.1,0.39,0,1,1
9/11/2017 13:35,52.22,53.04,55.04,86.33,74.05,66.45,1,0.48,0.1,1,0.1,0.38,0,1,1
9/11/2017 13:36,52.05,53.04,55.04,86.59,73.99,66.4,1,0.47,0.1,1,0.1,0.37,0,1,1
9/11/2017 13:37,52.03,53.04,55.04,86.46,73.95,66.34,1,0.46,0.1,1,0.1,0.36,0,1,1
9/11/2017 13:38,52.13,53.04,55.04,86.45,73.96,66.39,1,0.45,0.11,1,0.1,0.36,0,1,1
9/11/2017 13:39,52.32,53.04,55.04,86.68,73.99,66.43,1,0.44,0.11,1,0.1,0.37,0,1,1
9/11/2017 13:40,52.53,53.04,55.04,86.53,74.01,66.5,1,0.43,0.11,1,0.1,0.37,0,1,1
9/11/2017 13:41,52.76,53.04,55.04,86.44,74.1,66.69,1,0.41,0.11,1,0.1,0.38,0,1,1
9/11/2017 13:42,52.97,53.04,55.04,86.17,74.22,66.82,1,0.41,0.11,1,0.1,0.39,0,1,1
9/11/2017 13:43,53.18,53.04,55.04,85.85,74.32,67.01,1,0.39,0.11,1,0.1,0.39,0,1,1
9/11/2017 13:44,53.41,53.04,55.04,85.67,74.37,67.19,1,0.38,0.11,1,0.1,0.4,0,1,1
9/11/2017 13:45,53.62,53.04,55.04,86.07,74.49,67.41,1,0.37,0.12,1,0.1,0.41,0,1,1
9/11/2017 13:46,53.86,53.04,55.04,86,74.62,67.61,1,0.37,0.12,1,0.1,0.42,0,1,1
9/11/2017 13:47,54.09,53.04,55.04,85.98,74.71,67.8,1,0.36,0.12,1,0.1,0.43,0,1,1
9/11/2017 13:48,54.33,53.04,55.04,86.12,74.86,68.01,1,0.36,0.12,1,0.1,0.44,0,1,1
9/11/2017 13:49,54.57,53.04,55.04,85.77,74.95,68.17,1,0.36,0.12,1,0.1,0.45,0,1,1
9/11/2017 13:50,54.81,53.04,55.04,86.23,75.1,68.35,1,0.35,0.12,1,0.1,0.46,0,1,1
9/11/2017 13:51,55.07,53.04,55.04,86.02,75.17,68.47,1,0.36,0.12,1,0.1,0.47,0,1,1
9/11/2017 13:52,55.33,53.04,55.04,86.07,75.31,68.68,1,0.36,0.12,1,0.1,0.48,0,1,1
9/11/2017 13:53,55.61,53.04,55.04,86.3,75.45,68.82,1,0.37,0.12,1,0.1,0.49,0,1,1
9/11/2017 13:54,55.91,53.04,55.04,86.46,75.55,68.92,1,0.37,0.12,1,0.1,0.5,0,1,1
9/11/2017 13:55,56.21,53.04,55.04,86.56,75.63,69.01,1,0.38,0.11,1,0.1,0.52,0,1,1
9/11/2017 13:56,56.5,53.04,55.04,86.94,75.7,69.12,1,0.39,0.11,1,0.1,0.53,0,1,1
9/11/2017 13:57,56.8,53.04,55.04,86.59,75.79,69.21,1,0.4,0.11,1,0.1,0.55,0,1,1
9/11/2017 13:58,57.1,53.04,55.04,86.24,75.86,69.33,1,0.41,0.11,1,0.1,0.56,0,1,1
9/11/2017 13:59,57.42,53.04,55.04,85.8,75.83,69.36,1,0.41,0.11,1,0.1,0.58,0,1,1
9/11/2017 14:00,57.75,53.04,55.04,85.88,75.88,69.41,1,0.42,0.11,1,0.1,0.6,0,1,1
9/11/2017 14:01,58.08,53.04,55.04,86.7,75.95,69.45,1,0.43,0.11,1,0.1,0.62,0,1,1
9/11/2017 14:02,58.41,53.04,55.04,86.29,76.02,69.48,1,0.44,0.11,1,0.1,0.63,0,1,1
9/11/2017 14:03,58.77,53.04,55.04,86.05,75.98,69.5,1,0.45,0.11,1,0.1,0.65,0,1,1
9/11/2017 14:04,59.13,53.04,55.04,86.28,76,69.53,1,0.46,0.11,1,0.1,0.67,0,1,1
9/11/2017 14:05,59.54,53.04,55.04,86.21,76.01,69.51,1,0.47,0.1,1,0.1,0.7,0,1,1
9/11/2017 14:06,59.92,53.04,55.04,86.01,76,69.45,1,0.48,0.1,1,0.1,0.72,0,1,1
9/11/2017 14:07,60.33,53.04,55.04,86.66,76.06,69.46,1,0.48,0.1,1,0.1,0.74,0,1,1
9/11/2017 14:08,60.6,53.04,55.04,86.45,76.1,69.49,1,0.49,0.1,1,0.1,0.76,0,1,1
9/11/2017 14:09,60.59,53.04,55.04,86.76,76.22,69.53,1,0.5,0.1,1,0.1,0.77,0,1,1
9/11/2017 14:10,60.33,53.04,55.04,86.93,76.2,69.59,1,0.5,0.1,1,0.1,0.77,0,1,1
9/11/2017 14:11,59.91,53.04,55.04,86.8,76.15,69.57,1,0.5,0.1,1,0.1,0.76,0,1,1
9/11/2017 14:12,59.42,53.04,55.04,87.02,76.14,69.54,1,0.5,0.1,1,0.1,0.75,0,1,1
9/11/2017 14:13,58.91,53.04,55.04,86.88,76.19,69.51,1,0.5,0.1,1,0.1,0.73,0,1,1
9/11/2017 14:14,58.41,53.04,55.04,86.07,76.04,69.4,1,0.5,0.1,1,0.1,0.71,0,1,1
9/11/2017 14:15,57.93,53.04,55.04,86.37,75.98,69.3,1,0.5,0.1,1,0.1,0.69,0,1,1
9/11/2017 14:16,57.44,53.04,55.04,86.36,75.92,69.14,1,0.5,0.1,1,0.1,0.67,0,1,1
9/11/2017 14:17,56.98,53.04,55.04,86.5,75.88,68.98,1,0.5,0.1,1,0.1,0.65,0,1,1
9/11/2017 14:18,56.54,53.04,55.04,86.54,75.67,68.79,1,0.5,0.1,1,0.1,0.64,0,1,1
9/11/2017 14:19,56.11,53.04,55.04,86.32,75.52,68.6,1,0.5,0.1,1,0.1,0.62,0,1,1
9/11/2017 14:20,55.7,53.04,55.04,86.33,75.36,68.4,1,0.5,0.1,1,0.1,0.6,0,1,1
9/11/2017 14:21,55.3,53.04,55.04,86.29,75.21,68.18,1,0.5,0.1,1,0.1,0.58,0,1,1
9/11/2017 14:22,54.93,53.04,55.04,86.3,75.09,67.96,1,0.5,0.1,1,0.1,0.57,0,1,1
9/11/2017 14:23,54.56,53.04,55.04,86.06,74.94,67.74,1,0.5,0.1,1,0.1,0.55,0,1,1
9/11/2017 14:24,54.21,53.04,55.04,86.4,74.76,67.53,1,0.5,0.1,1,0.1,0.53,0,1,1
9/11/2017 14:25,53.87,53.04,55.04,86.35,74.61,67.29,1,0.5,0.1,1,0.1,0.52,0,1,1
9/11/2017 14:26,53.55,53.04,55.04,86.15,74.5,67.11,1,0.5,0.1,1,0.1,0.5,0,1,1
9/11/2017 14:27,53.27,53.04,55.04,87.12,74.42,66.99,1,0.5,0.1,1,0.1,0.49,0,1,1
9/11/2017 14:28,52.96,53.04,55.04,86.96,74.31,66.84,1,0.5,0.1,1,0.1,0.47,0,1,1
9/11/2017 14:29,52.67,53.04,55.04,86.28,74.15,66.63,1,0.49,0.1,1,0.1,0.46,0,1,1
9/11/2017 14:30,52.36,53.04,55.04,86.86,74.03,66.43,1,0.48,0.1,1,0.1,0.44,0,1,1
9/11/2017 14:31,52.04,53.04,55.04,86.86,73.97,66.37,1,0.46,0.1,1,0.1,0.42,0,1,1
9/11/2017 14:32,51.75,53.04,55.04,86.66,73.94,66.33,1,0.45,0.11,1,0.1,0.41,0,1,1
9/11/2017 14:33,51.56,53.04,55.04,86.8,73.97,66.34,1,0.43,0.11,1,0.1,0.39,0,1,1
9/11/2017 14:34,51.51,53.04,55.04,86.74,73.98,66.35,1,0.42,0.11,1,0.1,0.38,0,1,1
9/11/2017 14:35,51.56,53.04,55.04,87.43,74.06,66.43,1,0.4,0.11,1,0.1,0.38,0,1,1
9/11/2017 14:36,51.66,53.04,55.04,87.25,74.15,66.56,1,0.38,0.11,1,0.1,0.38,0,1,1
9/11/2017 14:37,51.82,53.04,55.04,86.65,74.2,66.77,1,0.37,0.12,1,0.1,0.38,0,1,1
9/11/2017 14:38,52.02,53.04,55.04,86.4,74.31,67.01,1,0.36,0.12,1,0.1,0.39,0,1,1
9/11/2017 14:39,52.21,53.04,55.04,86.78,74.43,67.22,1,0.34,0.12,1,0.1,0.39,0,1,1
9/11/2017 14:40,52.39,53.04,55.04,86.67,74.56,67.43,1,0.33,0.12,1,0.1,0.4,0,1,1
9/11/2017 14:41,52.59,53.04,55.04,86.57,74.66,67.58,1,0.32,0.12,1,0.1,0.4,0,1,1
9/11/2017 14:42,52.82,53.04,55.04,86.69,74.79,67.76,1,0.32,0.12,1,0.1,0.41,0,1,1
9/11/2017 14:43,53.03,53.04,55.04,86.49,74.9,68.02,1,0.31,0.12,1,0.1,0.42,0,1,1
9/11/2017 14:44,53.26,53.04,55.04,86.79,74.95,68.14,1,0.3,0.12,1,0.1,0.43,0,1,1
9/11/2017 14:45,53.48,53.04,55.04,86.54,75.08,68.37,1,0.3,0.13,1,0.1,0.43,0,1,1
9/11/2017 14:46,53.7,53.04,55.04,86.37,75.22,68.65,1,0.29,0.13,1,0.1,0.44,0,1,1
9/11/2017 14:47,53.93,53.04,55.04,86.54,75.37,68.8,1,0.29,0.13,1,0.1,0.45,0,1,1
9/11/2017 14:48,54.14,53.04,55.04,86.43,75.37,68.91,1,0.29,0.13,1,0.1,0.46,0,1,1
9/11/2017 14:49,54.37,53.04,55.04,86.46,75.46,69.14,1,0.28,0.13,1,0.1,0.47,0,1,1
9/11/2017 14:50,54.59,53.04,55.04,86.31,75.59,69.35,1,0.28,0.13,1,0.1,0.48,0,1,1
9/11/2017 14:51,54.8,53.04,55.04,86.09,75.67,69.49,1,0.28,0.13,1,0.1,0.49,0,1,1
9/11/2017 14:52,55,53.04,55.04,86.21,75.74,69.64,1,0.28,0.13,1,0.1,0.5,0,1,1
9/11/2017 14:53,55.2,53.04,55.04,86.21,75.84,69.8,1,0.28,0.13,1,0.1,0.5,0,1,1
9/11/2017 14:54,55.41,53.04,55.04,85.96,75.91,69.89,1,0.28,0.13,1,0.1,0.51,0,1,1
9/11/2017 14:55,55.61,53.04,55.04,85.64,76,70.02,1,0.28,0.13,1,0.1,0.52,0,1,1
9/11/2017 14:56,55.8,53.04,55.04,85.59,76.07,70.17,1,0.28,0.13,1,0.1,0.53,0,1,1
9/11/2017 14:57,55.98,53.04,55.04,85.43,76.1,70.26,1,0.27,0.13,1,0.1,0.54,0,1,1
9/11/2017 14:58,56.18,53.04,55.04,85.21,76.11,70.33,1,0.27,0.13,1,0.1,0.55,0,1,1
9/11/2017 14:59,56.36,53.04,55.04,85.04,76.09,70.38,1,0.27,0.13,1,0.1,0.56,0,1,1
9/11/2017 15:00,56.53,53.04,55.04,85.02,76.13,70.47,1,0.27,0.13,1,0.1,0.57,0,1,1
9/11/2017 15:01,56.71,53.04,55.04,84.84,76.2,70.6,1,0.27,0.13,1,0.1,0.58,0,1,1
9/11/2017 15:02,56.89,53.04,55.04,84.43,76.23,70.66,1,0.27,0.13,1,0.1,0.59,0,1,1
9/11/2017 15:03,57.09,53.04,55.04,83.5,76.25,70.78,1,0.27,0.13,1,0.1,0.6,0,1,1
9/11/2017 15:04,57.28,53.04,55.04,83.16,76.27,70.87,1,0.26,0.13,1,0.1,0.61,0,1,1
9/11/2017 15:05,57.48,53.04,55.04,82.47,76.26,71.02,1,0.27,0.13,1,0.1,0.62,0,1,1
9/11/2017 15:06,57.68,53.04,55.04,81.83,76.21,71.06,1,0.27,0.13,1,0.1,0.63,0,1,1
9/11/2017 15:07,57.87,53.04,55.04,81.43,76.16,71.1,1,0.27,0.13,1,0.1,0.64,0,1,1
9/11/2017 15:08,58.07,53.04,55.04,81.31,76.15,71.17,1,0.27,0.13,1,0.1,0.66,0,1,1
9/11/2017 15:09,58.25,53.04,55.04,80.92,76.18,71.29,1,0.27,0.13,1,0.1,0.67,0,1,1
9/11/2017 15:10,58.45,53.04,55.04,79.82,76.08,71.3,1,0.27,0.13,1,0.1,0.68,0,1,1
9/11/2017 15:11,58.62,53.04,55.04,79.35,76.07,71.42,1,0.27,0.13,1,0.1,0.69,0,1,1
9/11/2017 15:12,58.82,53.04,55.04,79.15,76.07,71.51,1,0.27,0.13,1,0.1,0.7,0,1,1
9/11/2017 15:13,59.01,53.04,55.04,79.04,76.08,71.55,1,0.27,0.13,1,0.1,0.72,0,1,1
9/11/2017 15:14,59.17,53.04,55.04,79.12,76.05,71.57,1,0.27,0.13,1,0.1,0.73,0,1,1
9/11/2017 15:15,59.19,53.04,55.04,78.78,76.03,71.63,1,0.27,0.13,1,0.1,0.74,0,1,1
9/11/2017 15:16,59.02,53.04,55.04,78.64,76.03,71.66,1,0.27,0.13,1,0.1,0.74,0,1,1
9/11/2017 15:17,58.66,53.04,55.04,78.51,75.97,71.64,1,0.27,0.13,1,0.1,0.73,0,1,1
9/11/2017 15:18,58.21,53.04,55.04,78.59,75.94,71.62,1,0.28,0.13,1,0.1,0.71,0,1,1
9/11/2017 15:19,57.71,53.04,55.04,78.51,75.89,71.59,1,0.27,0.13,1,0.1,0.7,0,1,1
9/11/2017 15:20,57.18,53.04,55.04,78.11,75.8,71.52,1,0.27,0.13,1,0.1,0.68,0,1,1
9/11/2017 15:21,56.6,53.04,55.04,77.43,75.72,71.47,1,0.27,0.13,1,0.1,0.65,0,1,1
9/11/2017 15:22,56.03,53.04,55.04,77.05,75.62,71.35,1,0.27,0.13,1,0.1,0.63,0,1,1
9/11/2017 15:23,55.46,53.04,55.04,76.44,75.52,71.23,1,0.27,0.13,1,0.1,0.6,0,1,1
9/11/2017 15:24,54.89,53.04,55.04,76.24,75.37,71.05,1,0.27,0.13,1,0.1,0.58,0,1,1
9/11/2017 15:25,54.34,53.04,55.04,76.21,75.31,70.99,1,0.26,0.13,1,0.1,0.55,0,1,1
9/11/2017 15:26,53.8,53.04,55.04,75.59,75.21,70.92,1,0.26,0.13,1,0.1,0.53,0,1,1
9/11/2017 15:27,53.27,53.04,55.04,75.23,75.09,70.85,1,0.25,0.13,1,0.1,0.5,0,1,1
9/11/2017 15:28,52.72,53.04,55.04,74.88,74.9,70.69,1,0.25,0.13,1,0.1,0.48,0,1,1
9/11/2017 15:29,52.19,53.04,55.04,74.72,74.72,70.54,1,0.24,0.13,1,0.1,0.45,0,1,1
9/11/2017 15:30,51.68,53.04,55.04,74.99,74.68,70.51,1,0.24,0.13,1,0.1,0.42,0,1,1
9/11/2017 15:31,51.18,53.04,55.04,74.25,74.52,70.41,1,0.24,0.13,1,0.1,0.4,0,1,1
9/11/2017 15:32,50.69,53.04,55.04,73.83,74.36,70.36,1,0.24,0.13,1,0.1,0.37,0,1,1
9/11/2017 15:33,50.29,53.04,55.04,73.62,74.25,70.32,1,0.23,0.13,1,0.1,0.35,0,1,1
9/11/2017 15:34,49.94,53.04,55.04,73.67,74.19,70.31,1,0.22,0.14,1,0.1,0.33,0,1,1
9/11/2017 15:35,49.71,53.04,55.04,73.72,74.14,70.28,1,0.21,0.14,1,0.1,0.31,0,1,1
9/11/2017 15:36,49.58,53.04,55.04,73.68,74.07,70.25,1,0.21,0.14,1,0.1,0.29,0,1,1
9/11/2017 15:37,49.55,53.04,55.04,73.55,74.03,70.28,1,0.2,0.14,1,0.1,0.29,0,1,1
9/11/2017 15:38,49.6,53.04,55.04,73.63,74.02,70.33,1,0.2,0.14,1,0.1,0.28,0,1,1
9/11/2017 15:39,49.67,53.04,55.04,73.49,74.04,70.42,1,0.19,0.14,1,0.1,0.28,0,1,1
9/11/2017 15:40,49.77,53.04,55.04,73.47,74.05,70.52,1,0.19,0.14,1,0.1,0.28,0,1,1
9/11/2017 15:41,49.88,53.04,55.04,73.24,74.07,70.64,1,0.2,0.14,1,0.1,0.27,0,1,1
9/11/2017 15:42,50,53.04,55.04,72.88,74.02,70.69,1,0.2,0.14,1,0.1,0.28,0,1,1
9/11/2017 15:43,50.14,53.04,55.04,72.75,73.98,70.74,1,0.2,0.14,1,0.1,0.27,0,1,1
9/11/2017 15:44,50.3,53.04,55.04,72.46,73.98,70.82,1,0.2,0.14,1,0.1,0.28,0,1,1
9/11/2017 15:45,50.44,53.04,55.04,72.53,73.97,70.84,1,0.2,0.14,1,0.1,0.28,0,1,1
9/11/2017 15:46,50.59,53.04,55.04,72.45,73.96,70.86,1,0.2,0.14,1,0.1,0.28,0,1,1
9/11/2017 15:47,50.73,53.04,55.04,72.51,73.98,70.9,1,0.19,0.14,1,0.1,0.28,0,1,1
9/11/2017 15:48,50.87,53.04,55.04,72.32,74.02,71.02,1,0.2,0.14,1,0.1,0.28,0,1,1
9/11/2017 15:49,51.05,53.04,55.04,72.15,74.06,71.12,1,0.2,0.14,1,0.1,0.29,0,1,1
9/11/2017 15:50,51.21,53.04,55.04,72.16,74.08,71.18,1,0.2,0.14,1,0.1,0.29,0,1,1
9/11/2017 15:51,51.36,53.04,55.04,72.01,74.07,71.21,1,0.19,0.14,1,0.1,0.29,0,1,1
9/11/2017 15:52,51.51,53.04,55.04,72.14,74.09,71.26,1,0.18,0.14,1,0.1,0.29,0,1,1
9/11/2017 15:53,51.67,53.04,55.04,72.01,74.15,71.37,1,0.19,0.14,1,0.1,0.3,0,1,1
9/11/2017 15:54,51.85,53.04,55.04,71.74,74.18,71.45,1,0.19,0.14,1,0.1,0.3,0,1,1
