Datetime,AHU: Supply Air Temperature,AHU: Supply Air Temperature Heating Set Point,AHU: Supply Air Temperature Cooling Set Point,AHU: Outdoor Air Temperature,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Supply Air Fan Status,AHU: Supply Air Fan Speed Control Signal,AHU: Outdoor Air Damper Control Signal  ,AHU: Return Air Damper Control Signal,AHU: Exhaust Air Damper Control Signal    ,AHU: Cooling Coil Valve Control Signal,AHU: Heating Coil Valve Control Signal,Occupancy Mode Indicator,Fault Detection Ground Truth
3/16/2017 21:26,60.88,62.04,86,53.64,62.87,63.32,1,0.5,0,1,0,0,0.40308049,0,1
3/16/2017 21:27,62.36,61.76,86,53.64,62.9,63.38,1,0.5,0,1,0,0,0.33420941,0,1
3/16/2017 21:28,63,61.9,86,53.64,63.01,63.53,1,0.5,0,1,0,0,0.267700308,0,1
3/16/2017 21:29,62.19,62.04,86,53.64,63.09,63.62,1,0.5,0,1,0,0,0.287824125,0,1
3/16/2017 21:30,61.08,61.86,86,54.09,63.07,63.58,1,0.5,0,1,0,0,0.360324848,0,1
3/16/2017 21:31,61.16,61.67,86,54.09,62.99,63.48,1,0.5,0,1,0,0,0.374287312,0,1
3/16/2017 21:32,62.37,61.58,86,54.09,63,63.48,1,0.5,0,1,0,0,0.316413515,0,1
3/16/2017 21:33,62.86,61.75,86,54.09,63.1,63.61,1,0.5,0,1,0,0,0.261234393,0,1
3/16/2017 21:34,62.23,61.82,86,54.09,63.15,63.67,1,0.5,0,1,0,0,0.280270865,0,1
3/16/2017 21:35,61.33,61.53,86,54.09,63.12,63.62,1,0.5,0,1,0,0,0.325731438,0,1
3/16/2017 21:36,61.03,61.6,86,54.09,63.05,63.53,1,0.5,0,1,0,0,0.357176561,0,1
3/16/2017 21:37,61.52,61.49,86,54.09,63.01,63.47,1,0.5,0,1,0,0,0.346477236,0,1
3/16/2017 21:38,62.15,61.58,86,54.09,63.02,63.48,1,0.5,0,1,0,0,0.304591226,0,1
3/16/2017 21:39,62.04,61.58,86,54.09,63.06,63.55,1,0.5,0,1,0,0,0.293272585,0,1
3/16/2017 21:40,61.22,61.49,86,54.09,63.05,63.52,1,0.5,0,1,0,0,0.328000987,0,1
3/16/2017 21:41,60.53,61.74,86,54.09,62.98,63.41,1,0.5,0,1,0,0,0.391164142,0,1
3/16/2017 21:42,61.19,61.83,86,54.09,62.89,63.31,1,0.5,0,1,0,0,0.387790797,0,1
3/16/2017 21:43,62.24,61.47,86,54.09,62.89,63.36,1,0.5,0,1,0,0,0.318526395,0,1
3/16/2017 21:44,62.12,62.09,86,54.09,62.96,63.46,1,0.5,0,1,0,0,0.308022857,0,1
3/16/2017 21:45,61.21,61.77,86,56.98,62.98,63.47,1,0.5,0,1,0,0,0.342309711,0,1
3/16/2017 21:46,60.7,61.82,86,56.98,62.91,63.36,1,0.5,0,1,0,0,0.399965405,0,1
3/16/2017 21:47,61.55,61.87,86,56.98,62.87,63.31,1,0.5,0,1,0,0,0.383542283,0,1
3/16/2017 21:48,62.62,61.9,86,56.98,62.92,63.38,1,0.5,0,1,0,0,0.309634874,0,1
3/16/2017 21:49,62.41,61.93,86,56.98,63,63.52,1,0.5,0,1,0,0,0.297433452,0,1
3/16/2017 21:50,61.48,62.04,86,56.98,63.04,63.53,1,0.5,0,1,0,0,0.346293914,0,1
3/16/2017 21:51,61.09,62.11,86,56.98,62.99,63.47,1,0.5,0,1,0,0,0.394794713,0,1
3/16/2017 21:52,62.06,62.19,86,56.98,62.95,63.45,1,0.5,0,1,0,0,0.365973826,0,1
3/16/2017 21:53,63.03,62.33,86,56.98,63.05,63.55,1,0.5,0,1,0,0,0.294111146,0,1
3/16/2017 21:54,62.68,62.25,86,56.98,63.12,63.65,1,0.5,0,1,0,0,0.292893582,0,1
3/16/2017 21:55,61.75,62.18,86,56.98,63.16,63.67,1,0.5,0,1,0,0,0.330075353,0,1
3/16/2017 21:56,61.23,61.83,86,56.98,63.11,63.61,1,0.5,0,1,0,0,0.374374404,0,1
3/16/2017 21:57,61.86,61.96,86,56.98,63.06,63.54,1,0.5,0,1,0,0,0.370941628,0,1
3/16/2017 21:58,63,61.84,86,56.98,63.14,63.64,1,0.5,0,1,0,0,0.285097618,0,1
3/16/2017 21:59,62.95,61.81,86,56.98,63.21,63.75,1,0.5,0,1,0,0,0.253329422,0,1
3/16/2017 22:00,61.92,61.79,86,55.23,63.25,63.75,1,0.5,0,1,0,0,0.298745475,0,1
3/16/2017 22:01,60.98,61.87,86,55.23,63.18,63.65,1,0.5,0,1,0,0,0.358129532,0,1
3/16/2017 22:02,60.98,61.58,86,55.23,63.07,63.5,1,0.5,0,1,0,0,0.383139132,0,1
3/16/2017 22:03,61.71,61.7,86,55.23,63.02,63.45,1,0.5,0,1,0,0,0.355771388,0,1
3/16/2017 22:04,62.21,61.78,86,55.23,63.05,63.51,1,0.5,0,1,0,0,0.317733627,0,1
3/16/2017 22:05,61.81,61.92,86,55.23,63.08,63.55,1,0.5,0,1,0,0,0.322103624,0,1
3/16/2017 22:06,61.1,62,86,55.23,63.04,63.5,1,0.5,0,1,0,0,0.375770888,0,1
3/16/2017 22:07,61.31,62.4,86,55.23,62.97,63.42,1,0.5,0,1,0,0,0.387840161,0,1
3/16/2017 22:08,62.34,61.74,86,55.23,62.98,63.46,1,0.5,0,1,0,0,0.329036602,0,1
3/16/2017 22:09,62.42,62.15,86,55.23,63.07,63.57,1,0.5,0,1,0,0,0.299269989,0,1
3/16/2017 22:10,61.61,62.1,86,55.23,63.09,63.6,1,0.5,0,1,0,0,0.343970399,0,1
3/16/2017 22:11,61.12,62.01,86,55.23,63.05,63.53,1,0.5,0,1,0,0,0.38708358,0,1
3/16/2017 22:12,61.75,61.89,86,55.23,63.01,63.48,1,0.5,0,1,0,0,0.375371068,0,1
3/16/2017 22:13,62.67,61.9,86,55.23,63.07,63.55,1,0.5,0,1,0,0,0.311040159,0,1
3/16/2017 22:14,62.63,61.89,86,55.23,63.14,63.66,1,0.5,0,1,0,0,0.298998512,0,1
3/16/2017 22:15,61.84,62.19,86,53.96,63.16,63.66,1,0.5,0,1,0,0,0.343253895,0,1
3/16/2017 22:16,61.56,61.83,86,53.96,63.12,63.62,1,0.5,0,1,0,0,0.376338107,0,1
3/16/2017 22:17,62.29,62.36,86,53.96,63.11,63.62,1,0.5,0,1,0,0,0.364385348,0,1
3/16/2017 22:18,63.17,62.6,86,53.96,63.21,63.74,1,0.5,0,1,0,0,0.320352347,0,1
3/16/2017 22:19,63.22,62.65,86,53.96,63.33,63.87,1,0.5,0,1,0,0,0.293264825,0,1
3/16/2017 22:20,62.54,62.51,86,53.96,63.37,63.9,1,0.5,0,1,0,0,0.316499227,0,1
3/16/2017 22:21,61.94,62.5,86,53.96,63.33,63.84,1,0.5,0,1,0,0,0.363242598,0,1
3/16/2017 22:22,62.27,62.56,86,53.96,63.31,63.81,1,0.5,0,1,0,0,0.371730068,0,1
3/16/2017 22:23,63.15,62.88,86,53.96,63.34,63.85,1,0.5,0,1,0,0,0.330451321,0,1
3/16/2017 22:24,63.49,62.82,86,53.96,63.42,63.97,1,0.5,0,1,0,0,0.294986551,0,1
3/16/2017 22:25,62.84,62.8,86,53.96,63.47,64.02,1,0.5,0,1,0,0,0.318598078,0,1
3/16/2017 22:26,62.03,63,86,53.96,63.45,63.97,1,0.5,0,1,0,0,0.389254159,0,1
3/16/2017 22:27,62.34,63.09,86,53.96,63.4,63.9,1,0.5,0,1,0,0,0.397959295,0,1
3/16/2017 22:28,63.24,63.06,86,53.96,63.41,63.93,1,0.5,0,1,0,0,0.356371346,0,1
3/16/2017 22:29,63.46,63.29,86,53.96,63.47,64.03,1,0.5,0,1,0,0,0.325609933,0,1
3/16/2017 22:30,62.91,63.16,86,52.56,63.51,64.06,1,0.5,0,1,0,0,0.346415532,0,1
3/16/2017 22:31,62.45,63.52,86,52.56,63.48,64.02,1,0.5,0,1,0,0,0.399055641,0,1
3/16/2017 22:32,62.91,63.38,86,52.56,63.47,64.02,1,0.5,0,1,0,0,0.395206929,0,1
3/16/2017 22:33,63.7,63.72,86,52.56,63.5,64.08,1,0.5,0,1,0,0,0.356960441,0,1
3/16/2017 22:34,63.84,63.58,86,52.56,63.6,64.18,1,0.5,0,1,0,0,0.324517948,0,1
3/16/2017 22:35,63.2,63.83,86,52.56,63.62,64.2,1,0.5,0,1,0,0,0.362136506,0,1
3/16/2017 22:36,62.86,63.76,86,52.56,63.61,64.18,1,0.5,0,1,0,0,0.39879819,0,1
3/16/2017 22:37,63.45,63.72,86,52.56,63.63,64.19,1,0.5,0,1,0,0,0.384288547,0,1
3/16/2017 22:38,64.2,63.95,86,52.56,63.69,64.26,1,0.5,0,1,0,0,0.332435739,0,1
3/16/2017 22:39,64.06,63.46,86,52.56,63.76,64.36,1,0.5,0,1,0,0,0.318250881,0,1
3/16/2017 22:40,63.31,63.94,86,52.56,63.79,64.37,1,0.5,0,1,0,0,0.35718483,0,1
3/16/2017 22:41,62.97,63.55,86,52.56,63.77,64.33,1,0.5,0,1,0,0,0.389787648,0,1
3/16/2017 22:42,63.63,63.79,86,52.56,63.74,64.31,1,0.5,0,1,0,0,0.379025711,0,1
3/16/2017 22:43,64.51,63.74,86,52.56,63.83,64.41,1,0.5,0,1,0,0,0.318813586,0,1
3/16/2017 22:44,64.38,63.93,86,52.56,63.92,64.51,1,0.5,0,1,0,0,0.301984511,0,1
3/16/2017 22:45,63.53,63.56,86,52.17,63.96,64.54,1,0.5,0,1,0,0,0.340781294,0,1
3/16/2017 22:46,63.06,63.98,86,52.17,63.91,64.47,1,0.5,0,1,0,0,0.395952078,0,1
3/16/2017 22:47,63.74,63.66,86,52.17,63.87,64.42,1,0.5,0,1,0,0,0.373871569,0,1
3/16/2017 22:48,64.48,63.82,86,52.17,63.94,64.52,1,0.5,0,1,0,0,0.314603092,0,1
3/16/2017 22:49,63.86,63.69,86,52.17,63.99,64.58,1,0.5,0,1,0,0,0.318235821,0,1
3/16/2017 22:50,62.63,63.56,86,52.17,63.93,64.5,1,0.5,0,1,0,0,0.396774865,0,1
3/16/2017 22:51,62.65,63.5,86,52.17,63.83,64.35,1,0.5,0,1,0,0,0.429499088,0,1
3/16/2017 22:52,63.81,63.56,86,52.17,63.8,64.34,1,0.5,0,1,0,0,0.372114459,0,1
3/16/2017 22:53,64.13,64.06,86,52.17,63.88,64.45,1,0.5,0,1,0,0,0.340229402,0,1
3/16/2017 22:54,63.63,63.74,86,52.17,63.91,64.48,1,0.5,0,1,0,0,0.356966301,0,1
3/16/2017 22:55,63.25,64.01,86,52.17,63.89,64.45,1,0.5,0,1,0,0,0.392587188,0,1
3/16/2017 22:56,63.59,63.83,86,52.17,63.89,64.44,1,0.5,0,1,0,0,0.396175695,0,1
3/16/2017 22:57,64.33,64.12,86,52.17,63.9,64.49,1,0.5,0,1,0,0,0.354583013,0,1
3/16/2017 22:58,64.36,63.91,86,52.17,63.98,64.58,1,0.5,0,1,0,0,0.326397414,0,1
3/16/2017 22:59,63.82,64.15,86,52.17,64.01,64.6,1,0.5,0,1,0,0,0.354214677,0,1
3/16/2017 23:00,63.42,63.88,86,53.19,64,64.56,1,0.5,0,1,0,0,0.387811339,0,1
3/16/2017 23:01,63.74,63.71,86,53.19,63.97,64.53,1,0.5,0,1,0,0,0.37576431,0,1
3/16/2017 23:02,64.39,64.09,86,53.19,64,64.59,1,0.5,0,1,0,0,0.349601665,0,1
3/16/2017 23:03,64.57,63.93,86,53.19,64.06,64.66,1,0.5,0,1,0,0,0.315067384,0,1
3/16/2017 23:04,64.04,64.07,86,53.19,64.11,64.7,1,0.5,0,1,0,0,0.33542074,0,1
3/16/2017 23:05,63.48,63.83,86,53.19,64.09,64.66,1,0.5,0,1,0,0,0.381164492,0,1
3/16/2017 23:06,63.77,64.02,86,53.19,64.04,64.61,1,0.5,0,1,0,0,0.38092386,0,1
3/16/2017 23:07,64.53,63.92,86,53.19,64.06,64.64,1,0.5,0,1,0,0,0.335757334,0,1
3/16/2017 23:08,64.7,63.9,86,53.19,64.13,64.73,1,0.5,0,1,0,0,0.306050204,0,1
3/16/2017 23:09,64.01,64.21,86,53.19,64.15,64.75,1,0.5,0,1,0,0,0.337402695,0,1
3/16/2017 23:10,63.27,64.24,86,53.19,64.11,64.67,1,0.5,0,1,0,0,0.387387409,0,1
3/16/2017 23:11,63.33,64.09,86,53.19,64.04,64.58,1,0.5,0,1,0,0,0.402802726,0,1
3/16/2017 23:12,63.91,63.93,86,53.19,64.01,64.56,1,0.5,0,1,0,0,0.37465737,0,1
3/16/2017 23:13,64.19,64.31,86,53.19,64.02,64.59,1,0.5,0,1,0,0,0.353872671,0,1
3/16/2017 23:14,63.88,64.33,86,53.19,64.02,64.61,1,0.5,0,1,0,0,0.364876734,0,1
3/16/2017 23:15,63.37,63.99,86,53.63,64.01,64.57,1,0.5,0,1,0,0,0.399259333,0,1
3/16/2017 23:16,63.46,64.09,86,53.63,63.97,64.53,1,0.5,0,1,0,0,0.418413599,0,1
3/16/2017 23:17,64.24,64.05,86,53.63,63.97,64.53,1,0.5,0,1,0,0,0.368502664,0,1
3/16/2017 23:18,64.48,64.32,86,53.63,64.04,64.63,1,0.5,0,1,0,0,0.345709619,0,1
3/16/2017 23:19,64.13,64.28,86,53.63,64.08,64.66,1,0.5,0,1,0,0,0.359176171,0,1
3/16/2017 23:20,63.82,64.3,86,53.63,64.07,64.64,1,0.5,0,1,0,0,0.384244406,0,1
3/16/2017 23:21,63.9,64.11,86,53.63,64.05,64.61,1,0.5,0,1,0,0,0.389283408,0,1
3/16/2017 23:22,64.26,64.35,86,53.63,64.06,64.63,1,0.5,0,1,0,0,0.375760738,0,1
3/16/2017 23:23,64.62,64.19,86,53.63,64.11,64.7,1,0.5,0,1,0,0,0.35136304,0,1
3/16/2017 23:24,64.67,64.04,86,53.63,64.17,64.77,1,0.5,0,1,0,0,0.341118543,0,1
3/16/2017 23:25,64.33,64.63,86,53.63,64.19,64.78,1,0.5,0,1,0,0,0.357548749,0,1
3/16/2017 23:26,64.13,64.06,86,53.63,64.2,64.78,1,0.5,0,1,0,0,0.359191514,0,1
3/16/2017 23:27,64.19,64.44,86,53.63,64.19,64.76,1,0.5,0,1,0,0,0.368907999,0,1
3/16/2017 23:28,64.4,64,86,53.63,64.2,64.77,1,0.5,0,1,0,0,0.354156576,0,1
3/16/2017 23:29,64.59,64.18,86,53.63,64.22,64.81,1,0.5,0,1,0,0,0.333885581,0,1
3/16/2017 23:30,64.47,64.12,86,54.1,64.25,64.83,1,0.5,0,1,0,0,0.325361621,0,1
3/16/2017 23:31,64.02,63.82,86,54.1,64.26,64.81,1,0.5,0,1,0,0,0.344683935,0,1
3/16/2017 23:32,63.56,64.28,86,54.1,64.21,64.75,1,0.5,0,1,0,0,0.387740131,0,1
3/16/2017 23:33,63.6,64.1,86,54.1,64.15,64.68,1,0.5,0,1,0,0,0.388953925,0,1
3/16/2017 23:34,63.81,63.97,86,54.1,64.1,64.65,1,0.5,0,1,0,0,0.373252213,0,1
3/16/2017 23:35,63.85,64.01,86,54.1,64.09,64.64,1,0.5,0,1,0,0,0.375056499,0,1
3/16/2017 23:36,63.8,63.99,86,54.1,64.07,64.62,1,0.5,0,1,0,0,0.385035542,0,1
3/16/2017 23:37,63.9,64.03,86,54.1,64.08,64.62,1,0.5,0,1,0,0,0.388410653,0,1
3/16/2017 23:38,64.23,64.35,86,54.1,64.07,64.64,1,0.5,0,1,0,0,0.368490885,0,1
3/16/2017 23:39,64.31,64.22,86,54.1,64.12,64.68,1,0.5,0,1,0,0,0.354347747,0,1
3/16/2017 23:40,64.18,64.12,86,54.1,64.12,64.69,1,0.5,0,1,0,0,0.356849781,0,1
3/16/2017 23:41,64.12,64.28,86,54.1,64.13,64.7,1,0.5,0,1,0,0,0.366577369,0,1
3/16/2017 23:42,64.18,64.11,86,54.1,64.13,64.72,1,0.5,0,1,0,0,0.369953836,0,1
3/16/2017 23:43,64.26,64.14,86,54.1,64.14,64.73,1,0.5,0,1,0,0,0.363426644,0,1
3/16/2017 23:44,64.38,64.22,86,54.1,64.15,64.73,1,0.5,0,1,0,0,0.353123108,0,1
3/16/2017 23:45,64.37,64.45,86,55,64.19,64.77,1,0.5,0,1,0,0,0.352847172,0,1
3/16/2017 23:46,64.24,64.38,86,55,64.19,64.77,1,0.5,0,1,0,0,0.354665963,0,1
3/16/2017 23:47,64.19,64.15,86,55,64.19,64.76,1,0.5,0,1,0,0,0.363780003,0,1
3/16/2017 23:48,64.21,63.92,86,55,64.2,64.76,1,0.5,0,1,0,0,0.358942954,0,1
3/16/2017 23:49,64.31,64.13,86,55,64.2,64.77,1,0.5,0,1,0,0,0.35676637,0,1
3/16/2017 23:50,64.42,64.31,86,55,64.22,64.78,1,0.5,0,1,0,0,0.349942794,0,1
3/16/2017 23:51,64.41,63.88,86,55,64.25,64.8,1,0.5,0,1,0,0,0.324768599,0,1
3/16/2017 23:52,63.98,63.9,86,55,64.24,64.79,1,0.5,0,1,0,0,0.354579163,0,1
3/16/2017 23:53,63.54,64.11,86,55,64.2,64.72,1,0.5,0,1,0,0,0.384938369,0,1
3/16/2017 23:54,63.62,64.11,86,55,64.15,64.66,1,0.5,0,1,0,0,0.387229463,0,1
3/16/2017 23:55,63.9,63.91,86,55,64.12,64.65,1,0.5,0,1,0,0,0.370673186,0,1
3/16/2017 23:56,63.96,63.97,86,55,64.1,64.65,1,0.5,0,1,0,0,0.367138394,0,1
3/16/2017 23:57,63.85,64.02,86,55,64.09,64.64,1,0.5,0,1,0,0,0.375277847,0,1
3/16/2017 23:58,63.78,64.14,86,55,64.08,64.63,1,0.5,0,1,0,0,0.391847687,0,1
3/16/2017 23:59,63.81,64.38,86,55,64.08,64.61,1,0.5,0,1,0,0,0.397029497,0,1
3/18/2017 0:00,71.99,50,86,60.23,70.95,71.37,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:01,71.82,50,86,60.23,69.61,71.37,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:02,71.35,50,86,60.23,68.32,71.32,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:03,70.72,50,86,60.23,67.61,71.22,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:04,70.09,50,86,60.23,67.72,71.07,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:05,69.57,50,86,60.23,67.77,70.88,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:06,69.12,50,86,60.23,67.51,70.69,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:07,68.79,50,86,60.23,67.41,70.49,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:08,68.47,50,86,60.23,67.14,70.31,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:09,68.22,50,86,60.23,67.02,70.12,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:10,67.96,50,86,60.23,66.91,69.94,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:11,67.7,50,86,60.23,66.5,69.78,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:12,67.44,50,86,60.23,66.2,69.61,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:13,67.2,50,86,60.23,66.02,69.44,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:14,66.95,50,86,60.23,66.06,69.29,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:15,66.71,50,86,59.19,66,69.14,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:16,66.46,50,86,59.19,65.49,68.99,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:17,66.21,50,86,59.19,65.31,68.84,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:18,65.98,50,86,59.19,65.15,68.68,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:19,65.76,50,86,59.19,65.05,68.56,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:20,65.56,50,86,59.19,64.72,68.4,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:21,65.35,50,86,59.19,64.67,68.27,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:22,65.15,50,86,59.19,64.42,68.12,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:23,64.97,50,86,59.19,64.24,67.97,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:24,64.82,50,86,59.19,64.35,67.84,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:25,64.69,50,86,59.19,64.41,67.69,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:26,64.57,50,86,59.19,64.28,67.58,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:27,64.53,50,86,59.19,64.39,67.45,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:28,64.5,50,86,59.19,64.34,67.35,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:29,64.49,50,86,59.19,64.46,67.24,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:30,64.48,50,86,59.06,64.49,67.15,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:31,64.47,50,86,59.06,64.51,67.08,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:32,64.47,50,86,59.06,64.46,67.01,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:33,64.48,50,86,59.06,64.52,66.95,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:34,64.52,50,86,59.06,64.68,66.89,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:35,64.56,50,86,59.06,64.65,66.86,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:36,64.58,50,86,59.06,64.68,66.82,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:37,64.62,50,86,59.06,64.73,66.81,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:38,64.68,50,86,59.06,64.53,66.79,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:39,64.73,50,86,59.06,64.78,66.78,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:40,64.78,50,86,59.06,64.86,66.77,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:41,64.82,50,86,59.06,64.88,66.75,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:42,64.88,50,86,59.06,64.85,66.73,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:43,64.91,50,86,59.06,64.85,66.73,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:44,64.94,50,86,59.06,65,66.73,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:45,64.96,50,86,59.17,65.02,66.73,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:46,64.99,50,86,59.17,65.02,66.74,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:47,65.02,50,86,59.17,64.94,66.72,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:48,65.04,50,86,59.17,64.99,66.73,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:49,65.05,50,86,59.17,65.02,66.72,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:50,65.07,50,86,59.17,65.02,66.73,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:51,65.08,50,86,59.17,64.97,66.72,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:52,65.11,50,86,59.17,64.97,66.71,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:53,65.12,50,86,59.17,65.02,66.71,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:54,65.13,50,86,59.17,65.12,66.71,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:55,65.13,50,86,59.17,65.13,66.72,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:56,65.14,50,86,59.17,65.13,66.72,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:57,65.15,50,86,59.17,65.1,66.69,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:58,65.16,50,86,59.17,65.07,66.7,1,0.5,0,1,0,0,0,0,1
3/18/2017 0:59,65.18,50,86,59.17,65.13,66.7,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:00,65.2,50,86,59.44,65.13,66.7,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:01,65.22,50,86,59.44,65.17,66.69,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:02,65.25,50,86,59.44,65.19,66.67,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:03,65.27,50,86,59.44,65.2,66.7,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:04,65.29,50,86,59.44,65.18,66.69,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:05,65.31,50,86,59.44,65.16,66.69,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:06,65.3,50,86,59.44,65.15,66.7,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:07,65.3,50,86,59.44,65.09,66.7,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:08,65.31,50,86,59.44,65.21,66.71,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:09,65.3,50,86,59.44,65.23,66.72,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:10,65.32,50,86,59.44,65.23,66.7,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:11,65.34,50,86,59.44,65.22,66.71,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:12,65.34,50,86,59.44,65.25,66.71,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:13,65.35,50,86,59.44,65.24,66.71,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:14,65.37,50,86,59.44,65.21,66.71,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:15,65.37,50,86,59.87,65.16,66.71,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:16,65.37,50,86,59.87,65.22,66.72,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:17,65.37,50,86,59.87,65.19,66.71,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:18,65.37,50,86,59.87,65.19,66.73,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:19,65.36,50,86,59.87,65.28,66.73,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:20,65.36,50,86,59.87,65.28,66.72,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:21,65.38,50,86,59.87,65.3,66.7,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:22,65.37,50,86,59.87,65.27,66.7,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:23,65.36,50,86,59.87,65.24,66.71,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:24,65.36,50,86,59.87,65.32,66.7,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:25,65.35,50,86,59.87,65.25,66.69,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:26,65.34,50,86,59.87,65.2,66.69,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:27,65.31,50,86,59.87,65.2,66.69,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:28,65.3,50,86,59.87,65.1,66.66,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:29,65.26,50,86,59.87,64.95,66.65,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:30,65.2,50,86,60.91,64.82,66.65,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:31,65.15,50,86,60.91,64.69,66.62,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:32,65.03,50,86,60.91,64.5,66.6,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:33,64.93,50,86,60.91,64.48,66.55,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:34,64.8,50,86,60.91,64.34,66.52,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:35,64.69,50,86,60.91,64.34,66.48,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:36,64.6,50,86,60.91,64.29,66.43,1,0.5,0,1,0,0,0,0,1
3/18/2017 1:37,64.5,50,86,60.91,64.24,66.39,1,0.5,0,1,0,0,0,0,1
